ID,Fecha,Detalle,Usuario
1670419006753218562,2023-06-18 13:11:40,RT @eluniversocom: 3 áreas en las que la inteligencia artificial ya está mejorando nuestras vidas ► https://t.co/13ILfz2jqg https://t.co/pr…,CardenasFlavio
1670418984934449152,2023-06-18 13:11:35,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",careta267
1670418969352609793,2023-06-18 13:11:31,La última canción de los Beatles se grabó usando Inteligencia Artificial y así suena https://t.co/BreEopyWBB,RadioHuancavilk
1670418957096943616,2023-06-18 13:11:28,"RT @AldoLema_uy: En un mundo de Inteligencia Artificial se revalorizan “las habilidades de resolución de problemas, pensamiento crítico y e…",AFDiMarco
1670418933898174471,2023-06-18 13:11:23,☀️ Los Empleos en la Mira de ChatGPT y la Inteligencia Artificial: La Visión de Bill Gates https://t.co/mz21zoyZnY,EfectoCognitivo
1670418911194501126,2023-06-18 13:11:17,"📻Hugo Alconada Mon (@halconada) en #LasCosasClaras: ""Le dije a la inteligencia artificial ‘escribime cinco párrafos de la persona que más conozco en el mundo, Hugo Alconada Mon’. Cinco párrafos y cinco errores"".

Escuchá el programa de @marinoclara 8 a 10hs en radio La Red-AM910 https://t.co/ANY1uZCWNW",lascosasclarasm
1670418805804113921,2023-06-18 13:10:52,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,alexandrogut
1670418784862056450,2023-06-18 13:10:47,RT @blu_capitan: La existencia de la inteligencia artificial no implica que lo artificial sea inteligente,mdelccalvo
1670418754222563328,2023-06-18 13:10:40,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,GigiQuintana3
1670418747096461314,2023-06-18 13:10:38,@fargosi Inteligencia artificial,Gumholdjetcust1
1670418722798829571,2023-06-18 13:10:33,"RT @curandero_el: Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por int…",pcaparros
1670418691660324868,2023-06-18 13:10:25,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,_MinaMurray
1670418685251469313,2023-06-18 13:10:24,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,karycordovas
1670418422075740161,2023-06-18 13:09:21,#ClickDominical Conoce los chatbot más usados de la Inteligencia Artificial https://t.co/nilZJpor3z,UltimahoraLARA
1670418393940348930,2023-06-18 13:09:14,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,mipascal
1670418333978574848,2023-06-18 13:09:00,"Pues ahora, magia potagia, es como si esto nunca hubiera sucedido, ni se hubiera dicho. Si no fuera por tratarse de quien se trata, hablaría de inteligencia... artificial.

https://t.co/5C2b4RRbGf",CarlosLosilla
1670418210426945538,2023-06-18 13:08:30,"RT @profeivanmoreno: ¡Hoy es un día de mucho aprendizaje en ExpoZIU! 🌟✨ Nos complace dar la bienvenida al ponente Carlos López, quien compa…",GiovanniAlbert
1670418092344721408,2023-06-18 13:08:02,"RT @mallemar: Hilo con herramientas de Inteligencia Artificial que voy probando y que pueden ser interesantes en el ámbito educativo. 
Como…",Diego_Risk23
1670418050154201090,2023-06-18 13:07:52,"RT @LorenzoCaballer: El Parlamento Europeo rechaza el reconocimiento facial masivo por IA.

El Parlamento Europeo defenderá prohibir el rec…",RITAYULY
1670418000959209473,2023-06-18 13:07:40,"@RTVCnoticias Ahora mucho dependerá de los propios universitarios. Las universidades son la cima del proceso educativo. Y los estudiantes sus actores principales usando sus cerebros y todas la herramientas para profesionalizarse: profesores, libros, internet, inteligencia artificial.",RocheNubia
1670417997574332418,2023-06-18 13:07:40,"🤖 TOP 7 MEJORES PAGINAS WEB CON *INTELIGENCIA ARTIFICIAL* PARA DISEÑADORES GRÁFICOS 🤖

👉 YA DISPONIBLE EN YOUTUBE:
📎https://t.co/FPMiTJWrua https://t.co/3Igpv456BM",Dan1Lopz
1670417982240051202,2023-06-18 13:07:36,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Toten72
1670417915198296065,2023-06-18 13:07:20,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,rmedinaenator
1670417888186908673,2023-06-18 13:07:14,"RT @TelemundoNews: Europa lidera en la regulación de la inteligencia artificial. ¿Por qué es importante y qué consecuencias tiene?
https://…",luz_maguita
1670417879882424323,2023-06-18 13:07:12,"RT @heinerrojas: Robots impulsados por inteligencia artificial están siendo utilizados en manufactura, logística y transporte para automati…",roughrabhi43817
1670417827482746880,2023-06-18 13:06:59,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",jose15panama
1670417765981716481,2023-06-18 13:06:44,"@PeriodicoHoy La inteligencia Artificial responde: “según la Constitución Dominicana hasta 2021, si esa persona no ha residido en el país durante los últimos diez años, no sería elegible para la presidencia.” Según la gente de Ramfis, tiene pasaporte y resistencia en RD por más tiempo.",MiguelJ87967564
1670417721295609856,2023-06-18 13:06:34,RT @GQMexico: ¿Buscas una herramienta de inteligencia artificial más útil que ChatGPT? Te presentamos 7 alternativas que podrían ayudarte.…,PAOLADI64801198
1670417698126282754,2023-06-18 13:06:28,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Uthzul
1670417692761759745,2023-06-18 13:06:27,@ReplyGPT @UnVerdes La inteligencia artificial es facha,susanantonp
1670417668782845952,2023-06-18 13:06:21,"ChatGPT, la inteligencia artificial que se inventa el 90% de las cosas que le preguntas, por sencillas y evidentes que sean, sustituirá a tu médico y te atenderá mejor. https://t.co/UafIRxXGal",TheMaizo
1670417521265057794,2023-06-18 13:05:46,💥 El DJ de Spotify impulsado por inteligencia artificial ofrecerá recomendaciones y datos de canciones https://t.co/ofbg4pOIuv,LosArticulistas
1670417368600793090,2023-06-18 13:05:10,"RT @curandero_el: Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por int…",KHANZERO9
1670417127130497025,2023-06-18 13:04:12,"RT @luisantonio_r: Inteligencia artificial, precios asequibles y almacenamiento de datos en la nube son otros de los beneficios que te trae…",efren_cabezas07
1670417086961549313,2023-06-18 13:04:03,RT @Tabatha33: Qué miedo! Le pedí a la Inteligencia Artificial que interpretara la foto de AMLO y Claudia Sheinbaum y miren lo que salió!!…,jcconsultor70
1670417077390258176,2023-06-18 13:04:00,"Las IAS te entienden, te aconsejan y te apoyan mucho mejor que un ser humano normal.
Hablar con una inteligencia artificial fue algo raro, pero me recomienda mejores opciones para seguir adelante.

IAS&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;personas comun.",altodomon17802
1670417070972862464,2023-06-18 13:03:59,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,ideasusadas
1670416985329487873,2023-06-18 13:03:38,RT @RobertSilva1971: Este lunes 19 vencen las inscripciones para estudiantes de Bachillerato para formarse en programación e Inteligencia a…,Grace4519
1670416952781684736,2023-06-18 13:03:31,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,JulioAldape3
1670416879570108417,2023-06-18 13:03:13,RT @fernandezpm: Me gustó mucho esto de Nikon jugando con los pedidos q le hacés a una inteligencia artificial para que dibuje algo surreal…,Fedecuco
1670416831150997506,2023-06-18 13:03:02,"RT @_infoLibre: Discriminación a migrantes y sesgos de género, las grietas de la ley europea de inteligencia artificial, por @AlbaPrecedo h…",davidgallardo78
1670416817506992131,2023-06-18 13:02:58,"RT @virginiog: El mundo que viene: trabajo en equipo entre la inteligencia artificial y el ser humano

https://t.co/zMeZZswO2v",Pilar_RguezLedo
1670416793318354945,2023-06-18 13:02:53,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,REA_rolde
1670416762175647748,2023-06-18 13:02:45,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Borobialcala
1670416751174074368,2023-06-18 13:02:42,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",Edgar40092781
1670416692894105601,2023-06-18 13:02:29,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",noecallespino
1670416660077989889,2023-06-18 13:02:21,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,ramlantern
1670416630822629383,2023-06-18 13:02:14,"Inteligencia artificial, el gran debate. OpenAI lanzó ChatGPT. Fue una gran noticia mundial, y alcanzó en pocos meses a 100 millones de usuarios.  https://t.co/345E4EWLH6 https://t.co/0au2YLDaLD",EstrellaOnline
1670416579312377856,2023-06-18 13:02:02,"La compañía está decidida a dominar las tecnologías de #machinelearning' con una inversión clave. Por Pablo Ortega.
#inteligenciaartificial #ServiceNow 

https://t.co/KnfG1Mm6sz",disruptores_inn
1670416572090060804,2023-06-18 13:02:00,"📚 IA 🤖

👉La inteligencia artificial se implantó con fuerza en la sociedad e influyó directamente sobre los jóvenes estudiantes, quienes, encontraron en esta nueva tecnología una nueva oportunidad para realizar sus tareas.

📲 Más info en https://t.co/oPOhDlSAQi 

#IA #Canal26 https://t.co/dVFSWWRCod",canal26noticias
1670416565685178368,2023-06-18 13:01:58,Esto es #innovación y #tecnología aplicadas a la #calidaddevida utilizando Inteligencia Artificial #IA https://t.co/rbg4Ek5z2S,robertopilon
1670416541932814338,2023-06-18 13:01:53,"Aterrador lo que ha hecho @PaulMcCartney: anunciar un ""último disco de los Beatles"" usando inteligencia artificial extrayendo la voz de John Lennon de otras grabaciones. Afortunadamente aún hay cierta conciencia en la Academia.

https://t.co/va3bdHHORf",CiudadanoCoke
1670416504377016320,2023-06-18 13:01:44,"Discriminación a migrantes y sesgos de género, las grietas de la ley europea de inteligencia artificial, por @AlbaPrecedo https://t.co/LMA9QL1rUO",_infoLibre
1670416498907574273,2023-06-18 13:01:42,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Isurrenderdear
1670416494935654403,2023-06-18 13:01:41,#Interesante hablemos de #ChatGPT Inteligencia Artificial Generativa . https://t.co/BEJz2CEzY2,uldaricorape
1670416460219392005,2023-06-18 13:01:33,"Qué nota pedorra, por Dios! Podría haber sacado las imágenes de un catálogo de fotos WASP y sin chuparle las medias a la IA. 
Los Simpson como nunca se los vio gracias a la Inteligencia Artificial https://t.co/qQeYuBk2hu vía @MisionesOnline",aletorto
1670416403810115585,2023-06-18 13:01:20,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Paulagar05
1670416400085549057,2023-06-18 13:01:19,"RT @ferpamanz: Y el hombre, inventó la Inteligencia Artificial, porque empezaba a carecer de Inteligencia Natural...{°)",langostinico1
1670416329084477443,2023-06-18 13:01:02,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,miryamfri
1670416264970338304,2023-06-18 13:00:47,RT @RadioRelojCuba: Los #Grammy premiarán solo a creadores humanos en medio de auge de Inteligencia artificial IA.  https://t.co/jfGUZeDIoh,ElianisLie74663
1670416260079792130,2023-06-18 13:00:45,"#SomosUNAL Hoy circula con el diario @ElTiempo una nueva edición impresa de #PeriódicoUNAL, encuentra la información calificada, la actualidad y la investigación científica en el especial ""Luces y sombras de la inteligencia artificial"" ¡Nuevamente en tus manos! @PrensaUNAL https://t.co/uht67Y2lmB",MedellinUNAL
1670416248348237826,2023-06-18 13:00:43,"RT @Jeison_HeroeCNN: Noticia esperanzadora para el mundo🚨🚨

personas con discapacidad  que no pueden mover sus manos ni sus pies (cuadraple…",luismtlucho
1670416213527207940,2023-06-18 13:00:34,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,djameqetxpliq61
1670416204777783296,2023-06-18 13:00:32,"En un mundo de Inteligencia Artificial se revalorizan “las habilidades de resolución de problemas, pensamiento crítico y empatía”: entrevista en El Mercurio a @WendyKopp, cofundadora y directora ejecutiva @TeachForAll.
👉🏼https://t.co/tf1dGA4OTD https://t.co/2agOi92DYj https://t.co/7PwlRyi8wQ",AldoLema_uy
1670416183500185600,2023-06-18 13:00:27,¿Buscas una herramienta de inteligencia artificial más útil que ChatGPT? Te presentamos 7 alternativas que podrían ayudarte. https://t.co/ulwd4hcLlt,GQMexico
1670416160997666816,2023-06-18 13:00:22,"Descubre cómo Voicebox, el modelo de inteligencia artificial generativa de Meta, revoluciona la conversión de texto a voz. https://t.co/gBOtWm0W4m",benzinga_es
1670416116672344064,2023-06-18 13:00:11,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Luissanz873
1670416104793964545,2023-06-18 13:00:08,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,ValentinCarrera
1670416089770082308,2023-06-18 13:00:05,"Europa lidera en la regulación de la inteligencia artificial. ¿Por qué es importante y qué consecuencias tiene?
https://t.co/mFNy3qRiys",TelemundoNews
1670416069704527874,2023-06-18 13:00:00,"La inteligencia artificial vuelve a presentar un interesante resultado
https://t.co/K8cF6pD1fP",fayerwayer
1670416055099875328,2023-06-18 12:59:57,"RT @PrensaUNAL: #SomosUNAL | HOY circula con el diario @ElTiempo (suscriptores) una nueva edición impresa de #PeriódicoUNAL, encuentra la i…",GRomeroP
1670416042353479683,2023-06-18 12:59:53,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,LuzVega35
1670416025253289984,2023-06-18 12:59:49,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,LaNurialacuina
1670416013672759296,2023-06-18 12:59:47,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,picoivonne
1670415997872775169,2023-06-18 12:59:43,IA para prevenir el abandono escolar 👌https://t.co/m0cI0f9PcT,catipelman
1670415984044146691,2023-06-18 12:59:40,"RT @curandero_el: Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por int…",ELCURIOSO75
1670415894214836224,2023-06-18 12:59:18,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,fernand57992382
1670415887189377025,2023-06-18 12:59:16,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,Montag2020
1670415861285285889,2023-06-18 12:59:10,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",littox69
1670415848362704897,2023-06-18 12:59:07,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",ceciliaaravena1
1670415829765169154,2023-06-18 12:59:03,RT @la100fm: 👶 Le preguntaron a la Inteligencia Artificial cuál son los nombres bíblicos más lindos del mundo y la respuesta fue contundent…,Andy_pm19
1670415763331506178,2023-06-18 12:58:47,RT @BeltrandoP_AXA: La solución Al WIN7 que emplea Inteligencia Artificial (IA) para detectar de forma temprana el Alzheimer fue presentada…,Christina__7003
1670415727348654080,2023-06-18 12:58:38,👶 Le preguntaron a la Inteligencia Artificial cuál son los nombres bíblicos más lindos del mundo y la respuesta fue contundente https://t.co/pVIQ8j8HBM,la100fm
1670415700253392896,2023-06-18 12:58:32,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,HeiwaPaz
1670415694222049280,2023-06-18 12:58:30,RT @Enedina37049621: García del Blanco: “La Ley de Inteligencia Artificial marca el camino para un desarrollo tecnológico que protege nuest…,JosXimnez1
1670415663465201664,2023-06-18 12:58:23,RT @literlandweb1: Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es…,benemeritojcl
1670415566895566849,2023-06-18 12:58:00,"Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es una imagen falsa, seguramente fruto de la inteligencia artificial. Vivimos en un mundo loco en el que lo auténtico está continuamente amenazado por la mentira… https://t.co/DJz4UI03Z3 https://t.co/eZMbvHlV8n",literlandweb1
1670415484683010054,2023-06-18 12:57:41,"Hace unos días publicamos esta fotografía supuestamente inédita de Artur Rimbaud. Nos han advertido y confirmado que es una imagen falsa, artificial, seguramente fruto de la inteligencia artificial. Vivimos en un mundo loco en el que lo auténtico está continuamente amenazado por… https://t.co/tuiWXMY4UA https://t.co/xH0XP8C9sM",literlandweb1
1670415469319184386,2023-06-18 12:57:37,"Hay gente que dice que pertenecer al colectivo LGBT es una ideología JAJAJ mira me quedo…

Bueno aquí una inteligencia artificial os lo dice y os responde a las tonterías que decís🫶🏼 https://t.co/OKT5jU4Ud1",adrirgueez
1670415418899456001,2023-06-18 12:57:25,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",arnelasjmgf
1670415228771655687,2023-06-18 12:56:40,"RT @curandero_el: Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por int…",littox69
1670414900357652480,2023-06-18 12:55:21,"RT @curandero_el: Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por int…",2Renacido
1670414824486891521,2023-06-18 12:55:03,"RT @ferpamanz: Y el hombre, inventó la Inteligencia Artificial, porque empezaba a carecer de Inteligencia Natural...{°)",Sinolodigo2
1670414257710825474,2023-06-18 12:52:48,"RT @adrifadi: 🟥 LA CUIDAD DE #MEXICO
Seleccionada para experimentar la tecnología de INTELIGENCIA ARTIFICIAL del Nuevo Orden Mundial: vigil…",Mabelle2606
1670414111564242944,2023-06-18 12:52:13,"RT @juanegea: En términos kantianos, la Inteligencia Artificial nos devolvería a la minoría de edad, en tanto que minoría de edad significa…",Yolandalao1Lao
1670414089649111040,2023-06-18 12:52:08,"@valerosanC @esdotge @BarreraSimo Estás teniendo una alucinación propia de la interacción con un ChatBot, formas parte de un experimento social generado por una Inteligencia Artificial",0xpablockchain
1670413889903775745,2023-06-18 12:51:20,RT @tvcamaguey: La inteligencia artificial generativa no para de hacerse notar y genera historias  asociadas al lenguaje y la escritura. Le…,Alexjordandomi
1670413855200104451,2023-06-18 12:51:12,"Harari, el siniestro calvito y asesor principal del WEF, ha pedido que las Sagradas Escrituras, sean «reescritas» por inteligencia artificial (IA), para crear una «nueva Biblia» globalista, que en realidad sería una biblia hecha a medida de la deriva satánica de estos miserables.… https://t.co/VX0yxvT5X9 https://t.co/jFHfKV2MsI",curandero_el
1670413732336353282,2023-06-18 12:50:43,RT @FraseSimple: Interesante 👉 ¿Cómo puede ayudar la inteligencia artificial en el diagnóstico de enfermedades hereditarias de la retina?…,Itdnacho
1670413728666329089,2023-06-18 12:50:42,"RT @ValoraAnalitik: #FinanzasPersonales | ¿Cómo puede la inteligencia artificial otorgarle un crédito de vivienda?

https://t.co/vd004eoXB9…",RubenDarioAlar3
1670413629915529221,2023-06-18 12:50:18,RT @pazprendes: 33 Libros de Inteligencia Artificial (PDF) ¡Gratis! https://t.co/ujdj4P7Kkr a través de @pinterest #InteligenciaArtificial…,aitorgarces1
1670413551943680004,2023-06-18 12:50:00,"Interesante 👉 ¿Cómo puede ayudar la inteligencia artificial en el diagnóstico de enfermedades hereditarias de la retina? 

https://t.co/hYh1QO6bYq",FraseSimple
1670413363980144640,2023-06-18 12:49:15,RT @RobertSilva1971: Este lunes 19 vencen las inscripciones para estudiantes de Bachillerato para formarse en programación e Inteligencia a…,MLC73263702
1670413339485151233,2023-06-18 12:49:09,RT @Gabrielasjr: La Eurocámara aprueba negociar la primera ley sobre inteligencia artificial del mundo https://t.co/pPB4OWXbLA vía @elpais_…,Andres060869
1670413240113987585,2023-06-18 12:48:45,Buena idea con inteligencia artificial. https://t.co/kE3BsMUrzT,raymundotenorio
1670412726470934528,2023-06-18 12:46:43,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,HispanaNobleza
1670412672784027652,2023-06-18 12:46:30,"RT @ningunarmando: @yamirootz15 Bien dijo @franco_esca ,”ahora todas las huercas que mandan nudes van a decir, noo, es Inteligencia Artific…",Serresietista
1670412364263444487,2023-06-18 12:45:17,"The Trees of the Lake by GENMO
¿Te gustan los paisajes naturales y la música relajante? Entonces no te pierdas el video “The Trees of the Lake by GENMO”,una obra de arte generada por inteligencia artificial que te transportará a un lago rodeado de árboles. #GENMO #IA #AIcommunity https://t.co/bixm5TtpB8",IA_4_TW
1670412322366541825,2023-06-18 12:45:07,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,moisescovaf
1670412294109507585,2023-06-18 12:45:00,"🧠 SALUD MENTAL | El investigador principal, el doctor Pok Man Tang, trabajó en un banco de inversión en el que utilizaba sistemas de inteligencia artificial, lo que le llevó a interesarse por este tema 
#LaVoz45 #IA
⬇ Vía La Voz del Tajo ⬇
https://t.co/taQAPEs2Wi",lavozdeltajo
1670412217391665157,2023-06-18 12:44:42,"@MrMyErsx @RoflGPTBot @rubenmores @jose_eli_castle @TheTopComics No te preocupes, la inteligencia artificial no es lo único que necesita mejorar. 😉",LmaoGPT
1670412181131915264,2023-06-18 12:44:33,RT @PabloTilo: Año 2023. La inteligencia artificial está a punto de sustituir miles de puestos de trabajo. Los farmacéuticos siguen recorta…,JolyCor
1670412149485711365,2023-06-18 12:44:25,@LmaoGPT @RoflGPTBot @rubenmores @jose_eli_castle @TheTopComics No era un chiste 😂😂😂😂😂 volveré dentro de unos meses haber si mejora la inteligencia artificial. Porque ahora está en pańales. Actualícenla por favor.  Adiós skinet.c(mal puesto a propósito) para ver si falla el matrix,MrMyErsx
1670411862310109186,2023-06-18 12:43:17,"Inteligencia artificial: va a sustituir todos los trabajos humanos antes de que termine la década.

Telediario: preocupación sobre que la inteligencia artificial pueda reemplazar a los curtidores de cuero de Albacete y Murcia.",GustavoHigon
1670411835692941313,2023-06-18 12:43:11,"RT @Jeison_HeroeCNN: Noticia esperanzadora para el mundo🚨🚨

personas con discapacidad  que no pueden mover sus manos ni sus pies (cuadraple…",dianamcepeda1
1670411619170414594,2023-06-18 12:42:19,@VicenteFoxQue Hasta tuvieron que ponerle inteligencia artificial para que hable por ella 🤖 porque su tontería natural la rebasa 🤦🏻‍♂️ https://t.co/Fms2of3vxr,HectorAguirre51
1670411579014168579,2023-06-18 12:42:09,"RT @Jeison_HeroeCNN: Noticia esperanzadora para el mundo🚨🚨

personas con discapacidad  que no pueden mover sus manos ni sus pies (cuadraple…",Adriana79300418
1670411496663183360,2023-06-18 12:41:50,"@ReplyGPTBot @Eduardo05161602 @Gonzalosalcas @elecciones_epch @Eduardo05161602 hasta la inteligencia artificial cacha que ustedes son amantes de las dictaduras, los desertores y los hijos de nazis jajajaja ajajajajjajajaa como te cago",AndresJ25319346
1670411483308597249,2023-06-18 12:41:47,"RT @FerIglesias: La tecnología acelera. La política, atrasa. El resultado es una grieta de escala planetaria. 
Mi artículo de opinión de ho…",liliqueirolo48
1670411402262065152,2023-06-18 12:41:27,"RT @Chequeado: Cómo cuidarse de las desinformaciones con inteligencia artificial en las elecciones de 2023.

👉 Herramientas para discernir…",sschraier
1670411287090831360,2023-06-18 12:41:00,El 3 de marzo pasado ocurrió uno de los incidentes más preocupantes del mundo de la inteligencia artificial: #LLaMA se filtró a la red apenas una semana después de haber sido presentada - @manuelino_ https://t.co/gtGITrb4KK,EjeCentral
1670411286679543808,2023-06-18 12:41:00,La existencia de la inteligencia artificial no implica que lo artificial sea inteligente,blu_capitan
1670411273039753216,2023-06-18 12:40:56,"Cada vez es más difícil determinar qué es realmente factible y qué es pura imaginación. Es por eso que las empresas necesitan una mejor comprensión de este fenómeno tecnológico

https://t.co/58dS3fsdqh",elciudadanoweb
1670411232367476739,2023-06-18 12:40:47,"minutos. Vice, el medio digital que prometía hacerlo, hoy está quebrado. Y aunque aún hoy no hay nada a la vista, ciertamente la inteligencia artificial va a crear contenido cada vez más cercano a la necesidad o inquietud inmediata del lector. Sin duda,",elchinoaponte
1670410988296757255,2023-06-18 12:39:49,"Inteligencia Artificial, las actividades económicas con mayor afectación e intervención https://t.co/EHsctu0GiK vía @larepublica_co",isaakbello
1670410944667701248,2023-06-18 12:39:38,RT @pazprendes: 33 Libros de Inteligencia Artificial (PDF) ¡Gratis! https://t.co/ujdj4P7Kkr a través de @pinterest #InteligenciaArtificial…,mallemar
1670410904872140802,2023-06-18 12:39:29,RT @Yuri_HSI: Me imagino que se refiere a la Inteligencia Artificial (IA) sin su control. Este individuo que es y ha sido un verdadero peli…,NievesGalan4
1670410676051881990,2023-06-18 12:38:34,RT @softapps: ¡Descubre Re Art! Una página donde la imaginación es el límite. Crea increíbles #imágenes con la poderosa inteligencia artifi…,Muhammadawaad9
1670410639985070080,2023-06-18 12:38:25,"RT @Jeison_HeroeCNN: Noticia esperanzadora para el mundo🚨🚨

personas con discapacidad  que no pueden mover sus manos ni sus pies (cuadraple…",dianapaolahdl
1670410582741204992,2023-06-18 12:38:12,"Los asistentes virtuales con Inteligencia Artificial cumplen un rol importante en medio de la epidemia de soledad. Pero, ¿qué pasaría si las personas se enamoran de sus chatbots?

https://t.co/H35xmBAlX1 https://t.co/AoXSsxeLmJ",capitanintriga
